CriticReviewID,CriticID,GameID,PlatformID,review_text,critic_score
4714,72,2649,15,"The Wonderful 101 is a great fit for the Wii U, being rich in color and charm and putting the system's unique features to good use. Combat is strategic and rewarding, and some of the mechanics on show are refreshingly innovative.",80
4715,202,2649,15,"The game's tall difficulty belies its accessible aesthetic: make no mistake, this is a far more demanding proposition than its Pikmin cousin. And yet, these are the hallmarks that make Platinum's output some of the most exciting work in contemporary video games: scruffy invention in a playpen that allows for player mastery. In the midst of this riot of ideas and unrefined energy we can perceive some of the Wii U system's idiosyncratic wonder.",80
4716,160,2649,15,"Don’t be misled by the childish appearance of The Wonderful 101. This game fits perfectly in the series of (adult) games made by Platinum Games: extremely challenging, purely build on gameplay and unique. The game might not be as perfect as the other games that spawn from the Japanese studio, but The Wonderful 101 manages to pull it off thanks to its unique personality and gameplay.",80
4717,365,2649,15,"The Wonderful 101, in all likelihood, is going to become a cult classic. It's not perfect, it's not immediate and, above all, it's not the game that will turn Nintendo Wii U into a successful console. But at the same time, it's a game with many great ideas and way more than 101 wonderful moments.",80
4718,148,2649,15,"With such a powerful gameplay, a plentiful of heroes and a delightful drop of derision, it's hard to imagine a more wonderful successor to Viewtiful Joe.",80
4719,87,2649,15,"It's not a game for everyone, but if you liked previous games by Hideki Kamiya, like Bayonetta, you'll fall in love with this one.",80
4720,255,2649,15,Kamiya's first Wii U video game is a fast paced action game with its own style. Platinum Games tries to innovate in terms of gameplay and offers a colorfull and enjoyable experience with minor problems.,80
4721,430,2649,15,"When you are a true gameplay fetishist, The Wonderful 101 is simply a game you cannot skip. It manages to make you love gaming even more than you already do.",80
4722,377,2649,15,"The Wonderful 101 is an incredibly enjoyable game, despite the initially daunting control system. The nonsensical story, funny characters and intense action all come together to create an excellent romp. While the controls do hiccup on occasion and some later sections do drag on a little it still remains a uniquely enjoyable action title, and one of the strongest exclusives currently available for the Wii U.",80
4723,181,2649,15,"A truly hardcore, and original arcade fighting game that forgives not a slightest mistake, and it doesn't even bother with any tutorial. Still, the game's incredibly entertaining, and it will amaze you by a number of the game weapons' tactics and combinations, and its interesting control system. A pity the game's camera view doesn't work the way you would like to, but you'll manage.",80
4724,41,2649,15,"The campaign is meaty, plus there are co-op missions, score challenges, and plenty of collectables.",80
4725,233,2649,15,"Whatever issues might plague Wonderful 101 are glossed over with charm and an idiosyncratic vision. Sorting through dozens of heroes, picking out your leader and imbuing him or her with a personality feels like dumping your toy box on the floor and gathering up the ones you want to play with.",80
4726,403,2649,15,"The Wonderful 101 is a great game tripped up by a drawing mechanic that may prove imprecise for some users. If Platinum's action games are your thing and you have a Wii U, it's a must-own.",80
4727,195,2649,15,"The Wonderful 101 is difficult to master, but the fact that it’s difficult to learn is what will hamper the progress of many would-be adventurers looking to join the battle against the GEATHJERK.",80
4728,192,2649,15,"It may not be the WiiU system seller Nintendo was hoping for, but for the hardcore, The Wonderful 101 is certainly everything they could want on the struggling system.",80
4729,427,2649,15,"The Wonderful 101 is a top-notch game from a top-notch developer. It isn't flawless, but the flaws don't detract from the whole.",80
4730,197,2649,15,"A motley action-firework, which partly does not shine, but still is a lot of fun.",80
4731,451,2649,15,"Here's hoping that when the Wii U picks up steam, The Wonderful 101 is still around. [Issue#139, p.94]",80
4732,240,2649,15,"Full of ideas, humor and difficulty, The Wonderful 101 will keep you glued to the screen, which can be both good & bad. But a little bit of challenge from a difficult game never killed anyone, right? [Issue#234]",80
4733,70,2649,15,"Part Bayonetta, part Viewtiful Joe, The Wonderful 101 is a game with a phenomenal, hilarious presentation and plenty of great ideas that is frequently hamstrung by its reliance on some unfortunate design choices.",78
4734,179,2649,15,"Stylish, fluid and charismatic brawler that's a little too wobbly and esoteric for its own good. [Nov 2013, p.72]",78
4735,159,1138,7,The addition of action elements to this adventure game really help keep it moving and exciting.,90
4736,300,1138,7,"A fun and imaginative game that, while not particularly engrossing or challenging, will entertain and amuse quite well.",83
4737,147,1138,7,"A solid adventure title that features great graphics, nice atmosphere and excellent sound. However, poorly implemented controls and a tricky camera mar the gameplay.",83
