GPID,GameID,difficulty_easy,difficulty_just_right,difficulty_simple,difficulty_tough,difficulty_unforgiving,play_time_lt_1_hour,play_time_ge_80_hours,play_time_approx_1_hour,play_time_approx_12_hours,play_time_approx_2_hours,play_time_approx_20_hours,play_time_approx_4_hours,play_time_approx_40_hours,play_time_approx_60_hours,play_time_approx_8_hours,completion_beat_it,completion_conquered_it,completion_halfway,completion_played_it,completion_tried_it,difficulty_avg,completion_avg,playtime_avg
987,987,6.39,49.53,1.18,36.28,6.62,0.4,58.06,0.2,2.82,0.2,7.66,0.6,13.51,14.92,1.61,21.81,6.73,21.81,32.63,17.02,2.3533000000000004,2.0743,62.83619999999999
988,988,10.99,63.38,1.75,21.34,2.55,0.67,46.49,0.33,3.01,0.67,4.68,1.34,18.39,23.41,1.0,30.37,12.04,25.79,27.49,4.32,2.1117,2.5303000000000004,60.04655
989,989,9.09,70.91,1.21,14.55,4.24,0.0,54.32,2.47,3.7,0.0,4.94,0.0,11.11,22.22,1.23,29.38,9.0,14.69,38.39,8.53,2.0849,2.2982,62.77475
990,990,0.0,53.33,0.0,26.67,20.0,0.0,42.86,7.14,14.29,0.0,7.14,7.14,0.0,14.29,7.14,40.0,12.0,0.0,24.0,24.0,2.4667000000000003,2.56,46.8973
991,991,4.87,66.49,1.06,26.15,1.43,0.17,17.8,0.17,6.79,0.26,18.06,0.95,37.92,15.91,1.98,35.35,27.53,10.29,18.75,8.08,2.2165,2.9893,43.584950000000006
992,992,9.94,69.84,1.47,18.09,0.64,0.44,16.77,0.07,4.95,0.37,18.54,0.89,38.7,17.87,1.4,38.74,13.4,6.38,25.95,15.53,2.0728,2.628,44.07975
993,993,12.53,75.98,1.98,8.27,1.23,0.57,26.99,0.34,3.45,0.24,9.84,0.61,32.13,24.79,1.05,51.65,20.35,11.87,13.38,2.75,1.9497,3.2787,51.82059999999999
994,994,8.15,74.95,2.39,14.12,0.4,0.97,9.71,1.29,10.68,0.32,33.98,0.97,30.1,6.8,5.18,33.41,13.25,7.79,24.98,20.56,2.04,2.4776,32.44135
995,995,6.4,73.98,1.45,16.86,1.31,0.46,11.87,0.23,9.59,1.14,25.34,1.6,38.13,6.85,4.79,33.85,20.56,9.36,22.86,13.36,2.1031999999999997,2.7258,35.552550000000004
996,996,5.07,70.62,0.61,22.08,1.63,0.18,36.79,0.14,3.22,0.23,7.85,0.55,21.5,28.39,1.15,35.99,28.85,9.37,17.76,8.04,2.1805000000000003,3.0389999999999997,57.143499999999996
997,997,5.24,70.91,0.64,22.06,1.15,0.36,20.07,0.14,5.21,0.5,14.79,0.79,34.57,21.36,2.21,36.66,29.66,9.57,16.32,7.79,2.1733,3.0852999999999997,46.505900000000004
998,998,5.33,70.9,1.78,20.08,1.91,0.46,12.07,0.46,10.93,0.68,22.1,1.37,38.04,10.02,3.87,30.0,20.71,10.92,25.04,13.33,2.1488,2.6305,37.000499999999995
999,999,15.9,74.65,1.41,7.65,0.4,0.0,10.11,0.53,2.66,0.0,9.31,0.0,50.27,27.13,0.0,38.3,32.96,6.57,11.6,10.57,1.9076,3.2035,46.657849999999996
1000,1000,10.54,71.9,1.86,14.05,1.65,0.0,12.8,0.0,1.83,0.0,6.4,0.0,46.65,31.71,0.61,35.49,25.37,11.06,15.34,12.73,2.033,2.9363,49.4744
1001,1001,9.74,72.08,0.65,12.99,4.55,0.0,27.88,0.0,1.92,0.0,6.73,0.96,27.88,33.65,0.96,31.44,22.22,8.67,16.8,20.87,2.0717000000000003,2.6965,55.3376
1002,1002,12.23,74.56,1.06,11.88,0.27,0.28,2.92,0.14,19.89,0.14,50.35,1.11,16.13,2.64,6.4,36.06,22.97,15.12,18.44,7.4,1.9886000000000001,2.9219999999999997,23.391499999999997
1003,1003,12.23,74.56,1.06,11.88,0.27,0.28,2.92,0.14,19.89,0.14,50.35,1.11,16.13,2.64,6.4,36.06,22.97,15.12,18.44,7.4,1.9886000000000001,2.9219999999999997,23.391499999999997
1004,1004,14.29,71.43,2.38,9.52,2.38,0.0,0.0,0.0,53.13,0.0,18.75,0.0,12.5,0.0,15.63,49.18,24.59,6.56,6.56,13.11,1.9523,3.2787,16.375999999999998
1005,1005,19.35,54.84,4.84,17.74,3.23,0.0,10.26,0.0,25.64,2.56,30.77,12.82,2.56,0.0,15.38,42.96,14.81,8.89,21.48,11.85,1.9678,2.8219000000000007,20.2572
1006,1006,36.73,36.73,12.24,12.24,2.04,0.0,0.0,0.0,42.42,3.03,9.09,3.03,0.0,3.03,39.39,30.14,34.25,4.11,15.07,16.44,1.6526999999999998,2.9729,12.0594
1007,1007,8.7,56.52,0.0,26.09,8.7,5.56,16.67,5.56,0.0,0.0,11.11,0.0,55.56,5.56,0.0,32.0,28.0,8.0,24.0,8.0,2.2611,2.88,41.20140000000001
1008,1008,11.65,66.02,2.91,14.56,4.85,0.0,10.26,2.56,10.26,0.0,38.46,5.13,23.08,2.56,7.69,18.64,9.04,16.38,37.85,18.08,2.0483000000000002,1.9941,28.7324
1009,1009,13.46,53.85,1.92,28.85,1.92,0.0,13.64,4.55,9.09,0.0,9.09,13.64,27.27,18.18,4.55,20.59,7.35,11.76,44.12,16.18,2.1538999999999997,1.9558000000000002,36.56915000000001
1010,1010,6.06,65.15,0.76,24.24,3.79,0.0,26.97,0.0,1.12,0.0,13.48,0.0,30.34,26.97,1.12,36.83,20.66,6.89,18.86,16.77,2.2121,2.7937,52.81399999999999
1011,1011,12.04,68.52,0.93,15.74,2.78,0.0,23.19,0.0,0.0,0.0,5.8,0.0,34.78,36.23,0.0,27.31,21.54,6.92,21.54,22.69,2.0557,2.5347,55.361999999999995
1012,1012,21.43,67.86,0.0,10.71,0.0,0.0,11.11,5.56,11.11,11.11,16.67,11.11,0.0,0.0,33.33,32.56,13.95,16.28,27.91,9.3,1.8928,2.5581000000000005,16.916
1013,1013,56.25,21.88,9.38,6.25,6.25,6.25,0.0,0.0,25.0,6.25,31.25,6.25,12.5,0.0,12.5,16.67,11.67,8.33,35.0,28.33,1.4688999999999999,1.9335,15.6875
1014,1014,5.78,66.43,1.08,24.55,2.17,0.55,78.14,0.0,1.09,0.0,4.92,0.0,7.65,7.1,0.55,31.82,17.91,6.82,29.14,14.3,2.1988000000000003,2.56,70.99629999999999
1015,1015,10.19,70.81,1.59,16.67,0.74,0.0,86.3,0.48,0.72,0.24,0.96,0.24,6.01,4.57,0.48,28.96,9.65,22.09,35.3,4.0,2.0563000000000002,2.3792,74.5196
1016,1016,1.68,74.86,0.0,19.55,3.91,18.24,3.38,8.11,8.78,7.43,28.38,5.41,10.14,0.0,10.14,29.93,39.8,4.08,14.63,11.56,2.2178,3.1327000000000003,14.88875
1017,1017,8.33,52.08,2.08,33.33,4.17,0.0,4.0,4.0,18.0,4.0,32.0,16.0,10.0,0.0,12.0,37.5,13.84,8.04,25.0,15.63,2.2706999999999997,2.6207,17.46
1018,1018,1.69,79.1,2.26,16.38,0.56,1.45,2.9,3.62,7.25,0.72,20.29,4.35,52.9,0.0,6.52,33.22,37.33,4.45,13.36,11.64,2.1296999999999997,3.1609999999999996,29.1506
1019,1019,0.65,37.42,0.65,52.26,9.03,7.62,12.38,7.62,8.57,4.76,23.81,3.81,20.0,3.81,7.62,44.03,21.31,4.55,16.19,13.92,2.6001,3.0057,26.951900000000002
1020,1020,2.14,60.71,2.14,28.57,6.43,2.94,29.41,2.94,8.82,0.0,14.71,2.94,25.0,10.29,2.94,41.76,8.82,9.41,32.94,7.06,2.3070000000000004,2.6113999999999997,44.0993
1021,1021,0.77,32.31,0.77,56.15,10.0,3.45,22.99,6.9,11.49,2.3,14.94,8.05,21.84,5.75,2.3,41.63,20.82,4.49,20.41,12.65,2.6461,2.918400000000001,35.565799999999996
1022,1022,6.75,60.55,3.16,25.32,4.22,0.0,10.58,0.64,15.06,2.24,30.77,12.82,12.82,3.85,11.22,46.45,25.95,4.3,13.97,9.34,2.1963,3.2151000000000005,25.321600000000004
1023,1023,12.02,67.31,3.85,14.9,1.92,0.0,13.14,0.0,17.52,2.92,28.47,6.57,15.33,2.92,13.14,42.48,13.29,5.07,22.55,16.61,2.0095,2.7237999999999998,27.564799999999995
1024,1024,11.76,65.61,3.62,16.29,2.71,0.0,10.53,0.66,14.47,5.26,32.24,15.13,7.89,2.63,11.18,46.42,24.4,3.92,12.63,12.63,2.036,3.1637999999999993,22.9505
1025,1025,6.32,59.32,2.05,29.06,3.25,0.25,13.45,1.02,13.71,2.79,23.86,7.36,20.81,4.82,11.93,49.08,24.31,3.81,13.4,9.4,2.2394,3.2398,29.705400000000004
1026,1026,7.24,49.82,2.3,32.16,8.48,0.0,12.21,0.26,17.14,2.6,23.38,9.61,14.29,5.71,14.81,51.48,19.16,3.55,14.17,11.63,2.3109999999999995,3.1546000000000003,27.265299999999996
1027,1027,5.19,35.06,1.3,51.95,6.49,0.0,27.03,0.0,5.41,0.0,8.11,5.41,29.73,16.22,8.11,33.33,17.2,5.38,41.94,2.15,2.5193000000000003,2.5696999999999997,46.3844
1028,1028,14.89,55.32,0.0,27.66,2.13,0.0,6.9,0.0,10.34,3.45,20.69,13.79,6.9,3.45,34.48,32.53,20.48,12.05,20.48,14.46,2.1489999999999996,2.7108,19.1078
1029,1029,26.9,55.56,5.85,8.77,2.92,0.0,2.75,0.92,24.77,2.75,28.44,11.01,5.5,3.67,20.18,43.98,18.43,4.35,14.66,18.58,1.7893999999999999,2.9158000000000004,17.3768
1030,1030,8.51,44.68,2.98,36.17,7.66,0.0,11.54,0.64,21.15,1.28,22.44,8.33,16.03,3.21,15.38,46.26,16.59,5.43,16.59,15.12,2.3234,2.9396999999999998,26.188399999999998
1031,1031,13.46,64.1,2.56,17.31,2.56,0.0,7.22,3.09,23.71,3.09,16.49,21.65,4.12,1.03,19.59,36.95,14.94,4.56,19.81,23.74,2.0383,2.6023,16.695649999999997
1032,1032,12.79,62.79,1.16,22.09,1.16,0.0,9.43,1.89,15.09,3.77,26.42,16.98,5.66,1.89,18.87,37.5,23.08,5.77,19.71,13.94,2.0928,2.8750999999999998,20.310450000000003
1033,1033,5.56,69.44,5.56,17.59,1.85,0.0,11.94,1.49,26.87,1.49,20.9,4.48,8.96,0.0,23.88,42.45,18.71,6.83,21.94,10.07,2.0831999999999997,2.9031000000000002,22.66725
1034,1034,11.7,47.87,4.26,25.53,10.64,0.0,4.55,0.0,22.73,1.52,36.36,6.06,3.03,7.58,18.18,47.0,21.0,4.5,17.0,10.5,2.2021,3.085,21.1268
1035,1035,6.01,56.65,2.58,30.04,4.72,0.0,11.54,0.64,18.59,1.28,29.49,5.13,16.67,5.77,10.9,48.21,19.64,8.16,17.09,6.89,2.2617,3.116999999999999,28.596799999999995
1036,1036,10.5,78.57,1.26,8.4,1.26,0.0,7.23,1.2,19.88,0.6,43.37,1.81,11.45,1.2,13.25,36.85,35.46,4.38,10.56,12.75,1.9787999999999997,3.2131,23.294000000000004
1037,1037,10.0,70.0,0.0,15.0,5.0,0.0,0.0,0.0,40.0,10.0,10.0,20.0,0.0,0.0,20.0,24.14,24.14,6.9,27.59,17.24,2.1,2.5175,9.4
1038,1038,18.66,56.72,3.73,20.15,0.75,3.16,0.0,1.05,14.74,22.11,3.16,18.95,2.11,0.0,34.74,50.0,21.26,5.12,8.66,14.96,1.9852999999999996,3.1890000000000005,7.26105
1039,1039,1.41,19.72,0.0,57.75,21.13,0.0,9.09,3.03,21.21,0.0,45.45,6.06,9.09,0.0,6.06,20.63,13.13,8.13,25.62,32.5,2.7749,2.0942,23.285550000000004
1040,1040,8.0,81.65,0.8,9.2,0.36,0.11,3.67,0.0,27.54,0.23,47.62,0.98,10.21,2.24,7.4,47.14,32.58,6.22,8.25,5.82,2.0078000000000005,3.4539,21.829700000000003
1041,1041,11.11,72.69,1.39,13.89,0.93,0.0,1.55,0.0,26.36,1.55,40.31,4.65,9.3,3.88,12.4,33.92,16.74,10.13,17.62,21.59,2.0234,2.6211,19.7222
1042,1042,5.84,69.93,0.59,21.08,2.56,0.09,11.25,0.09,23.1,0.52,29.73,2.7,14.56,2.88,15.08,47.64,32.48,3.33,8.86,7.69,2.1721000000000004,3.4369,26.596149999999998
1043,1043,5.84,69.93,0.59,21.08,2.56,0.09,11.25,0.09,23.1,0.52,29.73,2.7,14.56,2.88,15.08,47.64,32.48,3.33,8.86,7.69,2.1721000000000004,3.4369,26.596149999999998
1044,1044,7.43,69.63,1.14,20.35,1.45,0.44,14.23,0.09,22.57,0.52,22.0,3.19,13.79,3.8,19.38,47.04,33.09,1.63,7.5,10.75,2.1323,3.4202999999999997,27.98165
1045,1045,9.84,66.26,1.45,20.7,1.75,0.48,4.6,0.16,25.99,1.11,25.28,6.26,9.67,2.14,24.33,50.7,21.6,4.47,9.63,13.6,2.1116,3.2137000000000002,19.231400000000004
1046,1046,8.16,63.48,1.64,25.07,1.64,0.21,7.43,0.14,23.75,0.35,24.51,4.86,11.25,2.5,25.0,55.78,19.69,9.3,11.88,3.35,2.1689,3.3571000000000004,21.900200000000005
1047,1047,10.1,73.55,3.86,10.85,1.63,1.3,11.96,0.22,20.87,0.87,22.83,4.57,15.65,3.26,18.48,55.78,15.42,9.64,15.9,3.25,1.985,3.2323000000000004,26.5471
1048,1048,9.36,53.94,2.34,31.16,3.2,0.2,10.18,0.0,24.55,0.2,28.14,3.99,17.17,4.39,11.18,37.9,13.4,7.61,17.42,23.68,2.2266,2.6151999999999997,27.280000000000005
1049,1049,5.28,71.16,0.57,21.64,1.34,0.17,8.35,0.17,24.89,0.68,31.37,2.64,13.47,3.07,15.17,43.4,37.5,3.17,8.39,7.54,2.1711,3.4586999999999994,24.506149999999998
1050,1050,5.28,71.16,0.57,21.64,1.34,0.17,8.35,0.17,24.89,0.68,31.37,2.64,13.47,3.07,15.17,43.4,37.5,3.17,8.39,7.54,2.1711,3.4586999999999994,24.506149999999998
1051,1051,6.36,67.57,1.18,22.87,2.02,0.33,13.4,0.19,23.74,0.8,21.49,3.24,13.31,4.09,19.42,51.32,24.71,4.39,9.26,10.33,2.1735,3.3249,27.348249999999997
1052,1052,2.68,58.66,1.21,34.36,3.09,0.69,54.27,0.0,3.7,0.23,4.39,1.15,13.63,20.79,1.15,39.98,14.33,16.61,24.3,4.78,2.3356,2.7953999999999994,62.8135
1053,1053,51.43,30.0,12.86,2.86,2.86,0.0,0.0,4.88,34.15,12.2,7.32,12.2,2.44,0.0,26.83,40.77,30.0,3.85,20.77,4.62,1.4145,3.1617,9.4408
1054,1054,48.84,38.95,9.3,2.33,0.58,0.0,1.77,0.88,30.09,0.0,30.97,7.08,8.85,0.0,20.35,33.56,45.67,7.96,9.0,3.81,1.4477000000000004,3.4565,16.676399999999997
1055,1055,27.27,12.12,57.58,0.0,3.03,26.09,0.0,13.04,4.35,13.04,0.0,21.74,4.35,4.35,13.04,43.75,14.58,2.08,14.58,25.0,1.1818,2.7706,7.371700000000001
1056,1056,32.4,54.8,5.2,6.4,1.2,0.0,2.62,0.0,32.46,2.09,25.13,10.99,5.76,1.05,19.9,46.42,40.11,4.01,6.3,3.15,1.6999999999999997,3.6359,16.0246
1057,1057,43.48,35.51,7.97,12.32,0.72,0.0,0.0,0.0,40.3,0.0,22.39,10.45,4.48,1.49,20.9,36.43,14.87,11.52,21.19,15.99,1.6159000000000001,2.6542000000000003,14.09
1058,1058,36.67,40.0,16.67,3.33,3.33,0.0,5.26,2.63,31.58,2.63,23.68,13.16,2.63,5.26,13.16,37.62,26.73,7.92,9.9,17.82,1.5332000000000001,3.0095999999999994,18.58655
1059,1059,37.76,48.98,6.12,5.1,2.04,0.0,3.03,0.0,19.7,0.0,40.91,3.03,19.7,0.0,13.64,41.18,25.67,5.88,13.37,13.9,1.6326000000000003,3.0643000000000002,22.062399999999997
1060,1060,20.39,68.42,3.95,6.58,0.66,0.0,5.94,0.99,29.7,1.98,31.68,5.94,4.95,0.0,18.81,41.47,26.09,3.68,13.71,15.05,1.829,3.0636,18.418950000000002
1061,1061,26.63,60.34,4.53,6.8,1.7,0.0,1.57,0.79,35.43,1.57,14.96,16.54,2.36,1.57,25.2,45.83,25.79,8.35,14.29,5.75,1.7734,3.2322,13.098549999999998
1062,1062,28.77,52.05,8.22,9.59,1.37,0.0,5.41,0.0,24.32,8.11,10.81,16.22,8.11,0.0,27.03,37.33,14.0,12.67,19.33,16.67,1.7397000000000002,2.6666000000000003,15.625800000000002
1063,1063,14.28,76.03,3.1,6.31,0.29,0.56,68.97,0.19,2.06,0.19,2.99,0.37,9.91,13.64,1.12,22.51,7.57,36.33,29.79,3.81,1.8924,2.2658,68.28395000000002
1064,1064,18.9,57.04,4.47,17.53,2.06,0.8,32.0,1.6,5.6,0.8,10.4,1.6,28.0,16.8,2.4,14.6,6.98,10.16,40.53,27.72,1.9622,1.7489000000000001,49.92
1065,1065,23.31,59.79,8.9,7.3,0.71,0.45,26.7,0.0,3.62,0.0,9.5,0.45,31.22,25.34,2.71,18.93,10.8,20.47,34.93,14.87,1.7582,2.0966000000000005,51.625699999999995
1066,1066,17.24,70.94,3.69,7.88,0.25,0.55,48.9,0.0,2.2,0.0,5.49,0.0,14.84,25.82,2.2,22.92,11.89,25.79,26.22,13.18,1.8719999999999999,2.3022,62.0915
1067,1067,16.57,69.38,4.73,8.58,0.74,0.0,56.25,0.54,2.99,0.82,6.52,1.36,15.49,14.67,1.36,32.22,17.03,14.27,27.46,9.02,1.8801999999999999,2.6201999999999996,61.84310000000001
1068,1068,19.63,63.8,8.28,7.98,0.31,0.0,30.82,0.0,2.52,0.0,6.92,1.89,26.42,28.3,3.14,27.54,12.66,11.68,33.8,14.33,1.8037999999999998,2.3229,54.217200000000005
1069,1069,17.56,70.61,5.73,4.96,1.15,0.0,48.15,1.48,2.96,1.48,6.67,1.48,13.33,22.96,1.48,28.42,17.47,12.63,30.95,10.53,1.8283999999999998,2.5029999999999997,59.531800000000004
1070,1070,24.61,61.26,6.28,7.85,0.0,0.0,12.5,0.89,16.96,0.89,24.11,0.0,32.14,8.04,4.46,36.77,12.88,9.6,24.12,16.63,1.7695999999999998,2.5855,34.91625
1071,1071,19.84,64.83,5.11,9.61,0.61,0.66,39.07,1.32,3.97,0.66,5.96,2.65,20.53,21.19,3.97,20.78,6.84,30.43,31.77,10.19,1.8527,2.133,54.30039999999999
1072,1072,18.18,67.22,3.86,9.92,0.83,0.57,44.0,0.0,2.86,0.57,6.86,0.0,19.43,24.0,1.71,19.88,10.48,11.93,34.63,23.08,1.8873000000000002,2.0301,59.2411
1073,1073,51.85,25.93,14.81,7.41,0.0,0.0,0.0,0.0,5.56,11.11,0.0,55.56,0.0,0.0,27.78,24.69,35.8,6.17,12.35,20.99,1.4075,2.8764,5.334200000000001
1074,1074,51.72,27.59,17.24,0.0,3.45,7.14,7.14,7.14,14.29,0.0,35.71,7.14,0.0,14.29,7.14,19.51,10.98,8.54,30.49,30.49,1.3449,2.0002,24.1067
1075,1075,1.43,35.08,1.43,55.85,6.21,0.35,23.24,0.7,7.75,1.76,15.14,2.46,32.39,7.75,8.45,48.76,23.81,9.9,14.48,3.05,2.5920000000000005,3.2761,40.9726
1076,1076,1.69,26.12,0.84,64.04,7.3,0.0,32.9,0.0,7.36,0.87,5.63,1.73,22.51,27.27,1.73,49.16,21.96,9.79,15.75,3.34,2.6879000000000004,3.2314999999999996,53.9202
1077,1077,6.82,71.97,1.52,17.42,2.27,0.0,35.48,1.08,4.3,1.08,7.53,3.23,19.35,20.43,7.53,57.59,13.29,12.66,12.66,3.8,2.1135,3.2530000000000006,51.16259999999999
1078,1078,8.13,73.2,1.11,16.08,1.48,0.85,33.24,0.0,5.4,1.14,7.95,1.99,18.18,25.57,5.68,52.79,16.11,14.19,13.08,3.83,2.0831999999999997,3.2089,52.0093
1079,1079,7.69,38.46,2.56,41.03,10.26,0.0,10.0,0.0,45.0,0.0,15.0,5.0,15.0,0.0,10.0,22.55,12.75,9.8,24.51,30.39,2.4104,2.157,23.4
1080,1080,31.51,54.11,4.79,8.9,0.68,0.0,0.0,1.06,24.47,1.06,9.57,9.57,4.26,0.0,50.0,35.2,13.93,2.51,18.18,30.17,1.7325999999999997,2.4989000000000003,10.9637
1081,1081,5.13,67.95,0.0,25.64,1.28,2.04,0.0,0.0,30.61,0.0,40.82,2.04,10.2,2.04,12.24,42.86,15.13,15.97,15.13,10.92,2.2178999999999998,2.8994999999999997,18.222400000000004
1082,1082,1.61,8.06,3.23,59.68,27.42,0.0,50.0,0.0,6.67,0.0,3.33,3.33,20.0,10.0,6.67,29.7,8.91,7.92,32.67,20.79,2.8226,2.2374,56.133199999999995
1083,1083,7.04,23.24,2.82,52.82,14.08,0.0,67.74,0.0,2.15,1.08,5.38,2.15,10.75,10.75,0.0,31.61,18.06,10.97,34.19,5.16,2.5704000000000002,2.5997,66.3836
1084,1084,7.41,37.04,0.0,18.52,37.04,0.0,18.75,0.0,12.5,0.0,18.75,0.0,25.0,18.75,6.25,34.04,10.64,8.51,31.91,14.89,2.4817,2.4254000000000002,42.0
1085,1085,12.1,61.61,0.65,23.55,2.1,0.0,1.44,0.0,30.94,1.2,18.47,5.52,6.0,0.24,36.21,45.34,15.25,6.47,15.19,17.74,2.1292,2.8823000000000003,14.244400000000002
1086,1086,28.05,55.75,8.49,7.14,0.57,0.07,2.55,0.2,32.83,0.13,35.78,1.7,9.22,1.11,16.42,54.5,24.05,2.72,7.53,11.21,1.7117000000000002,3.3838,18.8755
1087,1087,4.17,12.5,6.25,6.25,70.83,2.13,72.34,0.0,0.0,4.26,2.13,12.77,2.13,0.0,4.26,13.24,58.82,1.47,4.41,22.06,2.6666000000000003,3.1765000000000003,60.108100000000015
1088,1088,10.0,65.71,4.29,15.71,4.29,0.0,22.86,0.0,11.43,2.86,20.0,0.0,28.57,11.43,2.86,25.45,10.27,6.25,32.59,25.45,2.0570999999999997,2.1342,42.23160000000001
1089,1089,50.0,22.73,22.73,4.55,0.0,0.0,0.0,0.0,43.75,12.5,6.25,12.5,0.0,0.0,25.0,43.75,34.38,3.13,6.25,12.5,1.3184,3.3752999999999997,9.25
1090,1090,12.5,68.75,0.0,6.25,12.5,10.0,10.0,0.0,30.0,0.0,40.0,0.0,10.0,0.0,0.0,37.5,6.25,6.25,43.75,6.25,2.0625,2.375,23.7
1091,1091,0.88,21.24,0.0,61.06,16.81,0.0,0.0,0.0,25.45,1.82,41.82,1.82,14.55,5.45,9.09,22.8,12.0,20.4,28.0,16.8,2.7697000000000003,2.248,21.3444
1092,1092,9.78,48.91,3.26,26.09,11.96,4.17,4.17,2.08,12.5,0.0,39.58,4.17,20.83,6.25,6.25,23.22,8.24,7.87,23.22,37.45,2.2500999999999998,2.0225,25.5529
1093,1093,3.52,65.64,1.76,25.99,3.08,0.0,30.36,0.0,6.25,0.0,7.14,1.79,30.36,24.11,0.0,24.2,13.93,15.3,28.77,17.81,2.2377000000000002,2.2969999999999997,53.147600000000004
1094,1094,35.37,53.28,5.68,5.24,0.44,0.0,2.56,0.0,22.22,0.85,35.9,3.42,16.24,5.13,13.68,27.32,15.3,16.12,25.14,16.12,1.6465,2.4398,22.7166
1095,1095,3.33,53.33,0.0,36.67,6.67,0.0,5.88,0.0,29.41,0.0,47.06,5.88,0.0,5.88,5.88,37.04,20.37,7.41,27.78,7.41,2.4001,2.7965,21.878800000000002
1096,1096,17.76,69.5,3.47,8.49,0.77,0.0,11.33,0.0,3.33,0.0,20.0,1.33,46.67,16.67,0.67,32.87,14.43,12.83,20.24,19.64,1.8800999999999999,2.5474,42.2404
1097,1097,22.73,9.09,59.09,4.55,4.55,0.0,0.0,11.11,5.56,22.22,22.22,11.11,11.11,0.0,16.67,46.51,18.6,0.0,13.95,20.93,1.2730000000000001,2.9532,11.83315
1098,1098,2.36,30.18,1.05,61.15,5.25,0.4,4.4,0.0,24.0,0.4,49.2,1.2,10.0,2.4,8.0,41.32,23.44,9.38,13.37,12.5,2.6296999999999997,3.0367,22.38
1099,1099,5.96,59.23,0.96,32.31,1.54,0.0,3.92,0.0,24.84,0.33,41.83,0.98,14.71,3.59,9.8,41.67,17.46,15.74,16.93,8.2,2.2693,2.9313,23.350600000000004
1100,1100,2.84,67.99,0.76,26.89,1.52,0.25,4.31,0.25,20.81,0.25,53.3,1.78,13.45,1.52,4.06,41.57,32.54,6.11,10.23,9.56,2.2481,3.2845000000000004,23.301949999999998
1101,1101,3.2,61.92,1.07,32.03,1.78,0.0,1.54,0.51,33.85,0.0,41.54,3.59,8.21,0.51,10.26,45.28,27.12,6.05,13.56,7.99,2.2954000000000003,3.2325000000000004,18.158949999999997
1102,1102,27.18,54.87,4.62,11.28,2.05,0.73,0.73,0.73,27.01,2.19,10.22,19.71,5.11,0.73,32.85,54.69,8.33,6.25,13.28,17.45,1.8153,2.9530999999999996,11.822349999999998
1103,1103,3.39,44.07,0.0,49.15,3.39,0.0,3.03,0.0,15.15,3.03,42.42,0.0,33.33,0.0,3.03,34.25,10.96,16.44,28.77,9.59,2.4915,2.5208,26.360999999999994
1104,1104,26.39,46.53,13.89,11.81,1.39,2.17,15.22,2.17,4.35,0.0,4.35,8.7,17.39,34.78,10.87,18.66,3.83,22.49,39.23,15.79,1.7294,1.8995999999999997,42.64215000000001
1105,1105,1.54,52.31,0.0,38.46,7.69,0.0,5.56,0.0,2.78,0.0,25.0,2.78,50.0,5.56,8.33,27.56,18.9,11.81,24.41,17.32,2.4461,2.5119,33.895199999999996
1106,1106,3.45,55.17,0.0,36.21,5.17,5.41,16.22,0.0,10.81,0.0,16.22,0.0,45.95,5.41,0.0,26.39,22.22,19.44,16.67,15.28,2.3793,2.6527,39.1973
1107,1107,6.67,67.78,4.44,18.89,2.22,1.92,17.31,1.92,5.77,1.92,11.54,3.85,30.77,19.23,5.77,21.28,25.0,8.51,25.53,19.68,2.0999999999999996,2.4735,41.3772
1108,1108,3.7,54.63,1.85,35.19,4.63,0.0,25.0,3.33,3.33,0.0,8.33,1.67,31.67,21.67,5.0,20.63,23.28,15.34,29.63,11.11,2.3427,2.4706,48.219049999999996
1109,1109,7.62,66.67,0.0,25.71,0.0,0.0,32.08,1.89,9.43,0.0,16.98,1.89,20.75,13.21,3.77,19.72,13.38,10.92,34.15,21.83,2.1809,2.1022,46.804249999999996
1110,1110,1.95,50.73,0.49,35.61,11.22,0.0,20.0,3.33,6.67,0.0,18.33,0.0,30.0,21.67,0.0,15.0,8.57,30.36,37.5,8.57,2.4438999999999997,2.0107,45.48505
1111,1111,2.27,70.45,2.27,22.73,2.27,4.17,4.17,8.33,8.33,4.17,25.0,0.0,29.17,4.17,12.5,39.06,17.19,9.38,18.75,15.63,2.2044,2.7813999999999997,24.67235
1112,1112,3.17,63.49,1.59,26.98,4.76,0.0,8.82,0.0,11.76,0.0,38.24,0.0,20.59,14.71,5.88,23.96,23.96,17.71,19.79,14.58,2.2696,2.6147000000000005,33.6476
1113,1113,37.04,40.74,11.11,3.7,7.41,0.0,0.0,5.26,31.58,5.26,31.58,5.26,0.0,0.0,21.05,35.48,16.13,16.13,12.9,19.35,1.6295999999999997,2.7094999999999994,12.131499999999999
1114,1114,43.75,37.5,9.38,9.38,0.0,0.0,10.53,5.26,15.79,0.0,31.58,5.26,21.05,5.26,5.26,21.28,36.17,6.38,25.53,10.64,1.5626999999999998,2.7873,28.868299999999994
1115,1115,13.29,69.62,2.22,14.56,0.32,0.22,1.56,0.0,30.29,0.22,50.56,2.45,4.9,0.22,9.58,40.44,30.88,5.81,10.07,12.79,1.9939000000000002,3.1976,17.957800000000002
1116,1116,16.0,44.0,0.0,32.0,8.0,0.0,0.0,0.0,20.0,0.0,60.0,0.0,10.0,0.0,10.0,20.63,9.52,1.59,30.16,38.1,2.24,1.9203999999999999,19.2
